cve_id,component,severity,cvss_vector,year,version_rule,ref_count,summary
CVE-2026-27002,OpenClaw,MEDIUM,,2026,"version <= ""2026.2.14""",1,OpenClaw OC-13：通过未验证的绑定挂载配置注入实现 Docker 容器逃逸
CVE-2026-27003,OpenClaw,MEDIUM,,2026,"version <= ""2026.2.14""",1,OpenClaw OC-17：Telegram 机器人令牌通过日志泄露
CVE-2026-27004,OpenClaw,HIGH,,2026,"version <= ""2026.2.14""",1,OpenClaw OC-07：会话工具可见性加固及 Telegram webhook 密钥回退
CVE-2026-27007,OpenClaw,MEDIUM,,2026,"version <= ""2026.2.14""",1,OpenClaw 沙箱配置哈希对原始类型数组排序导致抑制必要的容器重建
CVE-2026-27008,OpenClaw,MEDIUM,,2026,"version <= ""2026.2.14""",1,OpenClaw 加固技能下载目标目录验证
CVE-2026-27009,OpenClaw,MEDIUM,,2026,"version <= ""2026.2.14""",1,OpenClaw 控制 UI 中通过未净化的助手名称/头像实现内联脚本注入的存储型 XSS
CVE-2026-27158,OpenClaw,MEDIUM,,2026,"version <= ""2026.2.19-2""",1,OpenClaw OC-91：WhatsApp 表情回应操作绕过 allowFrom 受限目标的 JID 授权
CVE-2026-27159,OpenClaw,MEDIUM,,2026,"version <= ""2026.2.19-2""",1,OpenClaw TTS 模型指令默认允许提供商切换
CVE-2026-27164,OpenClaw,LOW,,2026,"version >= ""2026.2.9"" && version <= ""2026.2.19-2""",1,OpenClaw OC-65：溢出压缩重试计数器在截断后重置导致有界重试/成本循环被放大
CVE-2026-27165,OpenClaw,MEDIUM,,2026,"version <= ""2026.2.19-2""",1,OpenClaw ACP resource_link 元数据提示插值允许通过 title/URI 字段注入提示内容
CVE-2026-27183,OpenClaw,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,2026,"version < ""2026.3.7""",2,OpenClaw shell审批绕过漏洞（dispatch-wrapper深度边界不对齐）
CVE-2026-27209,OpenClaw,HIGH,,2026,"version <= ""2026.2.19-2""",1,OpenClaw 在 exec 允许列表模式下通过未引用的 heredoc 扩展实现 Shell 命令注入
CVE-2026-27484,OpenClaw,MEDIUM,,2026,"version <= ""2026.2.17""",1,OpenClaw Discord 审核授权在工具驱动流中使用了不受信任的发送者身份
CVE-2026-27485,OpenClaw,LOW,,2026,"version <= ""2026.2.17""",1,OpenClaw OC-22：拒绝本地技能打包脚本中的符号链接
CVE-2026-27486,OpenClaw,LOW,,2026,"version < ""2026.2.14""",1,OpenClaw OC-31：进程安全 - 进程清理中通过 SIGKILL 进行未验证的 PID 终止
CVE-2026-27487,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:L,2026,"version <= ""2026.2.13""",1,OpenClaw OC-28：防止 macOS 钥匙链凭证写入中的 shell 注入
CVE-2026-27488,OpenClaw,MEDIUM,,2026,"version <= ""2026.2.17""",1,OpenClaw 加固 cron webhook 传递以防止 SSRF
CVE-2026-27522,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version <= ""2026.2.23""",4,OpenClaw 消息操作附件水合绕过本地媒体根边界
CVE-2026-27523,OpenClaw,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:L,2026,"version <= ""2026.2.23""",4,OpenClaw 沙箱绑定验证可绕过 allowed-root 和阻止路径检查
CVE-2026-27524,OpenClaw,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N,2026,"version < ""2026.2.21""",4,OpenClaw 运行时 /debug 覆盖路径接受原型保留键导致污染
CVE-2026-27545,OpenClaw,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:L,2026,"version <= ""2026.2.25""",5,OpenClaw Node system.run 审批通过父符号链接 cwd 重绑定绕过
CVE-2026-27576,OpenClaw,LOW,,2026,"version <= ""2026.2.17""",1,OpenClaw OC-53：ACP 本地 stdio 桥接中缺少提示词大小检查，可能在超大输入时降低响应性
CVE-2026-27646,OpenClaw,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:H/A:N,2026,"version < ""2026.3.7""",2,OpenClaw 沙箱逃逸漏洞（/acp spawn 命令可初始化宿主 ACP 会话）
CVE-2026-30741,OpenClaw,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version <= ""2026.2.6""",2,OpenClaw Agent 平台 agent 任务执行中的请求侧提示词注入导致 RCE
CVE-2026-32038,OpenClaw,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version <= ""2026.2.23""",2,OpenClaw 沙箱网络隔离绕过漏洞（docker.network=container:<id>）
CVE-2026-32043,OpenClaw,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:H/A:H,2026,"version < ""2026.2.25""",3,OpenClaw 2026.2.25 之前版本存在 TOCTOU 漏洞，允许攻击者绕过命令执行限制
CVE-2026-32044,OpenClaw,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,2026,"version < ""2026.3.2""",3,OpenClaw 2026.3.2 之前版本在 tar.bz2 安装路径中存在压缩包解压漏洞，可导致本地拒绝服务
CVE-2026-32045,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,2026,"version < ""2026.2.21""",5,OpenClaw 网关将无令牌 Tailscale 认证错误应用于 HTTP 路由，导致认证绕过
CVE-2026-32046,OpenClaw,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,2026,"version < ""2026.2.21""",4,OpenClaw 2026.2.21 之前版本存在沙箱配置不当漏洞，可导致任意代码执行
CVE-2026-32050,OpenClaw,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N,2026,"version < ""2026.2.25""",3,OpenClaw 2026.2.25 之前版本在信号反应通知处理中存在访问控制漏洞，未授权发送者可绕过授权检查入队状态事件
CVE-2026-32052,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:H/A:H,2026,"version < ""2026.2.24""",4,OpenClaw 2026.2.24 之前版本在 system.run shell 包装器中存在命令注入漏洞，可通过位置参数载体执行隐藏命令
CVE-2026-32053,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,2026,"version < ""2026.2.23""",3,OpenClaw 2026.2.23 之前版本在 Twilio webhook 事件去重中存在漏洞，规范化事件 ID 每次解析时随机生成，导致重放事件可绕过去重检查
CVE-2026-32054,OpenClaw,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:H/A:H,2026,"version < ""2026.2.25""",3,OpenClaw 2026.2.25 之前版本在浏览器跟踪和下载输出路径处理中存在软链接遍历漏洞，可导致任意文件覆写
CVE-2026-32058,OpenClaw,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:L/A:N,2026,"version < ""2026.2.26""",3,OpenClaw 2026.2.26 之前版本在 host=node 的 system.run 执行流中存在审批上下文绑定弱点，已修改环境变量的请求可重用先前的审批
CVE-2026-32059,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version >= ""2026.2.22-2"" && version < ""2026.2.23""",1,OpenClaw tools.exec.safeBins 白名单绕过漏洞（sort 命令 GNU 长选项缩写）
CVE-2026-32060,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.2.14""",1,OpenClaw apply_patch 路径穿越漏洞（任意文件写入/删除）
CVE-2026-32061,OpenClaw,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,2026,"version < ""2026.2.17""",1,OpenClaw $include 指令路径穿越漏洞（任意本地文件读取）
CVE-2026-32062,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2026,"version >= ""2026.2.21-2"" && version < ""2026.2.22""",1,OpenClaw 及 @openclaw/voice-call 未授权 WebSocket DoS 漏洞（流升级前置验证缺失）
CVE-2026-32063,OpenClaw,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,2026,"version >= ""2026.2.19-2"" && version < ""2026.2.21""",1,OpenClaw systemd 单元文件生成中的 CR/LF 注入命令执行漏洞
CVE-2026-32065,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:H/A:N,2026,"version < ""2026.2.25""",3,OpenClaw 2026.2.25 之前版本在 system.run 中存在审批完整性绕过漏洞，渲染命令文本与运行时执行的原始 argv 不一致
CVE-2026-32067,OpenClaw,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:N,2026,"version < ""2026.2.26""",4,OpenClaw 2026.2.26 之前版本在直接消息配对策略的配对存储访问控制中存在授权绕过漏洞，可跨账户重用配对审批
CVE-2026-32302,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,2026,"version < ""2026.3.11""",3,OpenClaw 在 trusted-proxy 模式下 WebSocket 来源验证绕过，允许未授权建立特权 operator 会话
CVE-2026-32846,OpenClaw,MEDIUM,,2026,"version <= ""2026.3.24""",4,OpenClaw 2026.3.23 及以前版本在媒体解析中存在路径遍历漏洞，可读取任意文件
CVE-2026-32895,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""2026.2.26""",3,OpenClaw 2026.2.26 之前版本在成员和消息子类型系统事件处理器中未强制执行发送者授权，导致未授权事件可被入队
CVE-2026-32896,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""2026.2.21""",4,OpenClaw 2026.2.21 之前版本 BlueBubbles webhook 处理器存在无密码回退认证路径，在特定反向代理或本地路由配置下允许未认证 webhook 事件
CVE-2026-32897,OpenClaw,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N,2026,"version <= ""2026.2.21-2""",5,OpenClaw 2026.2.22 之前版本在所有者 ID 提示词哈希回退中复用网关认证令牌，可导致令牌泄露
CVE-2026-32898,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""2026.2.23""",4,OpenClaw 2026.2.23 之前版本 ACP 客户端基于不可信工具元数据和宽松名称启发式自动批准工具调用，存在授权绕过漏洞
CVE-2026-32899,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,2026,"version < ""2026.2.25""",4,OpenClaw 2026.2.25 之前版本未对 reaction_* 和 pin_* 非消息事件一致执行发送者策略检查，可绕过访问控制注入未授权事件
CVE-2026-32905,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:L,2026,"version < ""2026.5.4""",2,OpenClaw device-pair 插件授权绕过漏洞，允许非 owner 聊天发送者签发设备配对引导码
CVE-2026-32906,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2026,"version < ""2026.5.12""",2,OpenClaw 2026.5.12 之前版本存在通过 Slack 插件审批执行审批门的权限提升漏洞
CVE-2026-32913,OpenClaw,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N,2026,"version <= ""2026.3.2""",2,OpenClaw：fetchWithSsrFGuard 将授权头转发至跨域重定向目标
CVE-2026-32916,OpenClaw,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:L/SC:N/SI:N/SA:N,2026,"version >= ""2026.3.7"" && version < ""2026.3.11""",3,OpenClaw 插件子代理路由通过合成管理员权限绕过授权验证
CVE-2026-32917,OpenClaw,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,2026,"version < ""2026.3.13""",2,OpenClaw < 2026.3.13 - iMessage 附件路径未过滤导致 SCP 远程命令注入
CVE-2026-32922,OpenClaw,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,2026,"version < ""2026.3.11""",3,OpenClaw device.token.rotate 接口未约束 scope 导致权限提升漏洞（CRITICAL）
CVE-2026-32924,OpenClaw,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.3.12""",3,OpenClaw 2026.3.12 之前版本 - 通过省略 chat_id 的飞书 Reaction 事件实现授权绕过
CVE-2026-32973,OpenClaw,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.3.11""",3,OpenClaw 2026.3.11 之前版本存在 exec 白名单绕过漏洞，源于 POSIX 路径规范化处理不当
CVE-2026-32975,OpenClaw,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.3.12""",3,OpenClaw Zalouser 白名单绕过漏洞（通过可变群组显示名称实现越权访问控制）
CVE-2026-32987,OpenClaw,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.3.13""",4,OpenClaw 2026.3.13 之前版本 - 设备配对引导码重放攻击导致权限提升至 operator.admin
CVE-2026-34507,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""2026.4.29""",3,OpenClaw QQBot 管理命令策略绕过（DM-only 与 allowFrom 检查缺失）
CVE-2026-34511,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:N/A:N,2026,"version < ""2026.4.2""",3,OpenClaw OAuth State 参数复用 PKCE Verifier 导致令牌窃取
CVE-2026-34512,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,2026,"version < ""2026.3.25""",3,OpenClaw 2026.3.25 之前版本存在会话终止接口访问控制缺陷
CVE-2026-35617,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""2026.3.25""",3,OpenClaw 2026.3.25 之前版本存在通过可变空间显示名称进行群组策略重绑定的授权绕过漏洞
CVE-2026-35618,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:H/A:N,2026,"version < ""2026.3.23""",4,OpenClaw Plivo V2 签名重放身份绕过漏洞（2026.3.23 之前版本）
CVE-2026-35619,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2026,"version < ""2026.3.24""",3,OpenClaw 2026.3.24 之前版本 HTTP /v1/models 端点未强制执行 operator read scope 检查导致授权绕过
CVE-2026-35620,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,2026,"version < ""2026.3.24""",5,OpenClaw 2026.3.24 之前版本存在 /send 和 /allowlist 聊天命令处理器授权缺失漏洞
CVE-2026-35621,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,2026,"version < ""2026.3.24""",2,OpenClaw 2026.3.24 之前版本存在权限提升漏洞
CVE-2026-35622,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:H/A:N,2026,"version < ""2026.3.22""",0,OpenClaw 2026.3.22 之前版本 - Google Chat Webhook 鉴权绕过漏洞
CVE-2026-35623,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""2026.3.25""",3,OpenClaw Webhook 认证缺少频率限制（暴力破解）
CVE-2026-35624,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 以下版本存在房间授权策略混淆漏洞
CVE-2026-35625,OpenClaw,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.3.25""",3,OpenClaw 静默本地共享认证重连导致权限提升（可实现远程代码执行）
CVE-2026-35626,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 之前版本存在未授权资源耗尽漏洞（通过语音通话 webhook）
CVE-2026-35627,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 版本之前存在 Nostr 入站 DM 消息处理中未授权加密计算漏洞（DoS）
CVE-2026-35628,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""2026.3.25""",0,OpenClaw 2026.3.25 之前版本的 Telegram Webhook 鉴权缺少频率限制，攻击者可对弱 Webhook 密钥发起暴力破解攻击。
CVE-2026-35629,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:L,2026,"version < ""2026.3.25""",3,OpenClaw 2026.3.25 之前版本 - 渠道扩展中存在服务端请求伪造漏洞
CVE-2026-35630,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,2026,"version < ""2026.5.18""",2,OpenClaw 2026.5.18 以下版本 QQBot 原生审批按钮存在授权绕过漏洞
CVE-2026-35631,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 之前版本内部 ACP 聊天命令缺少授权校验
CVE-2026-35632,OpenClaw,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,2026,"version <= ""2026.2.22""",2,OpenClaw agents.create/update 处理器中 IDENTITY.md appendFile 符号链接遍历漏洞（RCE）
CVE-2026-35633,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 之前版本存在远程媒体 HTTP 错误响应触发无界内存分配漏洞
CVE-2026-35634,OpenClaw,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""2026.3.23""",3,OpenClaw Canvas 网关通过本地直连请求绕过身份认证
CVE-2026-35635,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 之前版本存在 Webhook 路径路由替换漏洞
CVE-2026-35636,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version >= ""2026.3.11"" && version < ""2026.3.25""",3,OpenClaw session_status 中 sessionId 解析导致的沙箱会话隔离绕过漏洞（版本 2026.3.11 - 2026.3.24）
CVE-2026-35637,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,2026,"version < ""2026.3.22""",5,OpenClaw 在频道和私信授权检查完成前过早执行引用展开
CVE-2026-35638,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 之前版本存在通过 trusted-proxy 控制界面自声明权限范围的提权漏洞
CVE-2026-35639,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 之前版本存在通过 device.pair.approve 接口范围验证不足导致的权限提升漏洞
CVE-2026-35640,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,2026,"version < ""2026.3.25""",3,OpenClaw 2026.3.25 之前的版本存在未认证 Webhook 请求体解析拒绝服务漏洞
CVE-2026-35641,OpenClaw,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2026,"version < ""2026.3.24""",2,OpenClaw 2026.3.24 之前版本存在任意代码执行漏洞，攻击者可通过本地插件/Hook 安装时的恶意 .npmrc 文件触发
CVE-2026-35642,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,2026,"version < ""2026.3.25""",3,OpenClaw 2026.3.25 之前版本存在授权绕过漏洞（群组 reaction 绕过 requireMention 访问控制）
CVE-2026-35643,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 版本前存在 WebView JavascriptInterface 未验证漏洞，可导致远程代码执行
CVE-2026-35644,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 以下版本通过 operator.read 权限可在网关快照中暴露凭据
CVE-2026-35645,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,2026,"version < ""2026.3.25""",3,OpenClaw 2026.3.25 以下版本存在通过合成 operator.admin 作用域在 deleteSession 中进行权限提升的漏洞
CVE-2026-35646,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""2026.3.25""",3,OpenClaw 2026.3.25 之前版本存在 Webhook Token 验证的预认证速率限制绕过漏洞
CVE-2026-35647,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,2026,"version < ""2026.3.25""",3,OpenClaw 2026.3.25 之前版本存在访问控制漏洞，可绕过私信策略
CVE-2026-35648,OpenClaw,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 之前版本存在策略绕过漏洞
CVE-2026-35649,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 之前版本存在访问控制绕过漏洞
CVE-2026-35650,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 以下版本存在环境变量覆盖绕过漏洞，可导致任意代码执行
CVE-2026-35651,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,2026,"version >= ""2026.2.13"" && version < ""2026.3.25""",3,OpenClaw 2026.2.13 至 2026.3.24 版本存在 ANSI 转义序列注入漏洞
CVE-2026-35652,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 之前版本存在回调分发授权绕过漏洞
CVE-2026-35653,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,2026,"version < ""2026.3.24""",4,OpenClaw POST /reset-profile 接口通过 browser.request 绕过授权访问控制
CVE-2026-35654,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,2026,"version < ""2026.3.25""",3,OpenClaw 2026.3.25 之前版本存在 Microsoft Teams 反馈调用授权绕过漏洞
CVE-2026-35655,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:H/A:N,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 之前版本存在身份伪造漏洞
CVE-2026-35656,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 之前版本存在通过 X-Forwarded-For 头部伪造绕过身份认证的漏洞
CVE-2026-35657,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version < ""2026.3.25""",3,OpenClaw 会话历史路由授权绕过漏洞（2026.3.25 之前版本）
CVE-2026-35658,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version < ""2026.3.2""",5,OpenClaw 2026.3.2 之前版本存在图像工具文件系统边界绕过漏洞
CVE-2026-35659,OpenClaw,MEDIUM,CVSS:3.1/AV:A/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 之前版本存在服务发现漏洞
CVE-2026-35660,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,2026,"version < ""2026.3.23""",4,OpenClaw 2026.3.23 之前版本 Gateway agent 会话重置端点存在访问控制不足漏洞
CVE-2026-35661,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,2026,"version < ""2026.3.25""",3,OpenClaw 2026.3.25 之前版本存在 Telegram 回调查询处理授权绕过漏洞
CVE-2026-35662,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 之前版本未能正确执行 send 动作的 controlScope 访问控制限制
CVE-2026-35663,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.3.25""",3,OpenClaw 后端重连 Scope 自提权漏洞（特权提升）
CVE-2026-35664,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,2026,"version < ""2026.3.25""",3,OpenClaw 2026.3.25 之前版本存在身份验证绕过漏洞
CVE-2026-35665,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,2026,"version < ""2026.3.24""",2,OpenClaw 2026.3.24 以下版本存在拒绝服务漏洞，攻击者可通过向 Feishu webhook 端点发送慢速 HTTP POST 请求触发
CVE-2026-35666,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.3.22""",4,OpenClaw 2026.3.22 以下版本存在白名单绕过漏洞（通过未注册的 /usr/bin/time 包装器）
